"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-10 14:04:04",1762783444626,"accounting.siamoon.com/api/reports/share","POST","",-1,"584r5-1762783444150-c640312d84fb","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/share","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"Share POST error: [Error: 5 NOT_FOUND: ] {
  code: 5,
  details: '',
  metadata: [Metadata],
  note: 'Exception occurred in retry method that was not classified as transient'
}","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q19FH4C20JKZH2JA1XE1RR","",-1
"2025-11-10 14:04:04",1762783444301,"accounting.siamoon.com/api/reports/share","POST","",500,"584r5-1762783444150-c640312d84fb","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/share","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",101,"iad1",194,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q19FH4C20JKZH2JA1XE1RR","MtPfm09oS7bo",1
"2025-11-10 14:03:44",1762783424476,"accounting.siamoon.com/api/inbox","GET","",200,"bqmzw-1762783424328-8a5e4a43225f","node","info","production","main","","lambda","/api/inbox","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",3946,"iad1",140,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18VSAV9YPBWJDWGGR4XWX","MtPfm09oS7bo",2
"2025-11-10 14:03:44",1762783424344,"accounting.siamoon.com/api/pnl/property-person","GET","period=month",200,"b82wq-1762783424328-e303a0478865","node","info","production","main","","lambda","/api/pnl/property-person","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",7626,"iad1",129,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18VTRQY2M4NAN351SF4Y7","SpCk8h1W4fVL",1
"2025-11-10 14:03:44",1762783424344,"accounting.siamoon.com/api/balance","GET","",200,"qtc6f-1762783424332-a9740a3678de","node","info","production","main","HIT","static","/api/balance","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 14:03:44",1762783424344,"accounting.siamoon.com/api/pnl","GET","",200,"md6bl-1762783424329-06d16c17ae6e","node","info","production","main","","lambda","/api/pnl","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",11,"iad1",129,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18VTRQY2M4NAN32HQP9FA","n2dY1vQavWbb",1
"2025-11-10 14:03:44",1762783424337,"accounting.siamoon.com/api/pnl/overhead-expenses","GET","period=month",200,"76xfj-1762783424325-54cae69dbff0","node","info","production","main","","lambda","/api/pnl/overhead-expenses","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",5,"iad1",140,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18VSAV9YPBWJDWGGR4XWX","MtPfm09oS7bo",2
"2025-11-10 14:03:44",1762783424298,"accounting.siamoon.com/api/reports/generate","POST","",200,"7kl9h-1762783424182-c6b2238c00e3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/reports/generate","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",7681,"iad1",187,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18VSAV9YPBWJDWGGR4XWX","MtPfm09oS7bo",2
"2025-11-10 14:03:34",1762783414623,"accounting.siamoon.com/api/balance","GET","",200,"f2wbp-1762783414602-575dbec5b669","node","info","production","main","HIT","static","/api/balance","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 14:03:34",1762783414621,"accounting.siamoon.com/api/pnl/property-person","GET","period=month",200,"wk55v-1762783414603-b3c2b1004cf8","node","info","production","main","","lambda","/api/pnl/property-person","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",3561,"iad1",140,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18J92B55YGZVB2QNPT9HD","MtPfm09oS7bo",3
"2025-11-10 14:03:34",1762783414609,"accounting.siamoon.com/api/inbox","GET","",200,"kjrfv-1762783414600-35b697e58ccf","node","info","production","main","","lambda","/api/inbox","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",6506,"iad1",129,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18JAHNZ2ZJRY68285BCBC","n2dY1vQavWbb",1
"2025-11-10 14:03:34",1762783414608,"accounting.siamoon.com/api/pnl","GET","",200,"dwkhq-1762783414602-18eb30c4bdb2","node","info","production","main","","lambda","/api/pnl","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",3822,"iad1",129,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18JAGYK1ND7NXQH8SNVJM","SpCk8h1W4fVL",1
"2025-11-10 14:03:34",1762783414607,"accounting.siamoon.com/api/pnl/overhead-expenses","GET","period=month",200,"smbxb-1762783414596-816a305459dd","node","info","production","main","","lambda","/api/pnl/overhead-expenses","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",3967,"iad1",140,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18J92B55YGZVB2QNPT9HD","MtPfm09oS7bo",3
"2025-11-10 14:03:34",1762783414562,"accounting.siamoon.com/api/reports/generate","POST","",200,"7kl9h-1762783414442-71aac9476d1e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/reports/generate","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",6552,"iad1",185,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18J92B55YGZVB2QNPT9HD","MtPfm09oS7bo",3
"2025-11-10 14:03:28",1762783408847,"accounting.siamoon.com/api/inbox","GET","",-1,"chbtl-1762783408652-6f753ce3ab5c","node","error","production","main","","lambda","/api/inbox","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"Error details: <!DOCTYPE html><html lang=""en""><head><meta name=""description"" content=""Web word processing, presentations and spreadsheets""><meta name=""viewport"" content=""width=device-width, initial-scale=1.0, maximu","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18CGSZB1F3STE3DG40CSH","",-1
"2025-11-10 14:03:28",1762783408829,"accounting.siamoon.com/api/inbox","GET","",-1,"chbtl-1762783408652-6f753ce3ab5c","node","error","production","main","","lambda","/api/inbox","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"❌ Apps Script returned error: 429 unknown","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18CGSZB1F3STE3DG40CSH","",-1
"2025-11-10 14:03:28",1762783408806,"accounting.siamoon.com/api/pnl/property-person","GET","period=month",-1,"h8c2d-1762783408650-61779e5d097a","node","error","production","main","","lambda","/api/pnl/property-person","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"❌ Property/Person API Error: Error: Apps Script responded with status: 429
    at v (.next/server/app/api/pnl/property-person/route.js:1:1536)
    at async w (.next/server/app/api/pnl/property-person/route.js:1:2012)
    at async k (.next/server/app/api/pnl/property-person/route.js:1:5341)
    at async g (.next/server/app/api/pnl/property-person/route.js:1:6344)
    at async D (.next/server/app/api/pnl/property-person/route.js:1:7466)","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18CGZBWJX65DERHPQ2CRK","",-1
"2025-11-10 14:03:28",1762783408797,"accounting.siamoon.com/api/pnl/overhead-expenses","GET","period=month",-1,"kdzpp-1762783408651-e3708c33b305","node","error","production","main","","lambda","/api/pnl/overhead-expenses","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"Error fetching overhead expenses details: Error: Apps Script responded with status: 429
    at w (.next/server/app/api/pnl/overhead-expenses/route.js:1:2438)
    at async k (.next/server/app/api/pnl/overhead-expenses/route.js:1:7059)
    at async g (.next/server/app/api/pnl/overhead-expenses/route.js:1:8062)
    at async D (.next/server/app/api/pnl/overhead-expenses/route.js:1:9184)","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18CFCS41RM7SETE1YTPWR","",-1
"2025-11-10 14:03:28",1762783408671,"accounting.siamoon.com/api/pnl/property-person","GET","period=month",500,"h8c2d-1762783408650-61779e5d097a","node","error","production","main","","lambda","/api/pnl/property-person","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",131,"iad1",129,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18CGZBWJX65DERHPQ2CRK","n2dY1vQavWbb",1
"2025-11-10 14:03:28",1762783408666,"accounting.siamoon.com/api/pnl","GET","",200,"xbzp2-1762783408652-47a68aa455d3","node","info","production","main","","lambda","/api/pnl","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",45,"iad1",128,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18CGTW2VZWJM2AN6Y08DK","pGxKv6TbSWj8",1
"2025-11-10 14:03:28",1762783408665,"accounting.siamoon.com/api/inbox","GET","",429,"chbtl-1762783408652-6f753ce3ab5c","node","warning","production","main","","lambda","/api/inbox","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",172,"iad1",129,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18CGSZB1F3STE3DG40CSH","SpCk8h1W4fVL",1
"2025-11-10 14:03:28",1762783408664,"accounting.siamoon.com/api/balance","GET","",200,"dkbt4-1762783408654-063905f0e3c8","node","info","production","main","HIT","static","/api/balance","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 14:03:28",1762783408663,"accounting.siamoon.com/api/pnl/overhead-expenses","GET","period=month",500,"kdzpp-1762783408651-e3708c33b305","node","error","production","main","","lambda","/api/pnl/overhead-expenses","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",135,"iad1",139,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18CFCS41RM7SETE1YTPWR","MtPfm09oS7bo",2
"2025-11-10 14:03:28",1762783408620,"accounting.siamoon.com/api/reports/generate","POST","",200,"7kl9h-1762783408497-521f523c6a9d","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/reports/generate","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",231,"iad1",185,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q18CFCS41RM7SETE1YTPWR","MtPfm09oS7bo",2
"2025-11-10 14:03:20",1762783400538,"bookmate-l3oppyzm8-tool2us-projects.vercel.app/api/reports/share","POST","",-1,"8tgm2-1762783400098-e123134546b1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/share","bookmate-l3oppyzm8-tool2us-projects.vercel.app","bookmate-l3oppyzm8-tool2us-projects.vercel.app","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"Share POST error: [Error: 5 NOT_FOUND: ] {
  code: 5,
  details: '',
  metadata: [Metadata],
  note: 'Exception occurred in retry method that was not classified as transient'
}","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q184G1ZWADR1DJZCB6YWE0","",-1
"2025-11-10 14:03:20",1762783400445,"bookmate-l3oppyzm8-tool2us-projects.vercel.app/api/reports/share","POST","",-1,"njqt9-1762783399633-44a7385fc861","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/share","bookmate-l3oppyzm8-tool2us-projects.vercel.app","bookmate-l3oppyzm8-tool2us-projects.vercel.app","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"Share POST error: [Error: 5 NOT_FOUND: ] {
  code: 5,
  details: '',
  metadata: [Metadata],
  note: 'Exception occurred in retry method that was not classified as transient'
}","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q184AZX2HAX1WEZ8XAXZJ9","",-1
"2025-11-10 14:03:20",1762783400239,"bookmate-l3oppyzm8-tool2us-projects.vercel.app/api/reports/share","POST","",500,"8tgm2-1762783400098-e123134546b1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/share","bookmate-l3oppyzm8-tool2us-projects.vercel.app","bookmate-l3oppyzm8-tool2us-projects.vercel.app","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",85,"iad1",184,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q184G1ZWADR1DJZCB6YWE0","MtPfm09oS7bo",1
"2025-11-10 14:03:20",1762783400075,"bookmate-l3oppyzm8-tool2us-projects.vercel.app/api/reports/share","POST","",500,"njqt9-1762783399633-44a7385fc861","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/share","bookmate-l3oppyzm8-tool2us-projects.vercel.app","bookmate-l3oppyzm8-tool2us-projects.vercel.app","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",149,"iad1",178,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q184AZX2HAX1WEZ8XAXZJ9","MtPfm09oS7bo",1
"2025-11-10 14:03:06",1762783386602,"accounting.siamoon.com/api/pnl","GET","",200,"nmpzk-1762783386565-5685e4fe8027","node","info","production","main","","lambda","/api/pnl","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",1688,"iad1",128,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q17PZAY0CG5VDSH1MGBM3R","pGxKv6TbSWj8",1
"2025-11-10 14:03:06",1762783386602,"accounting.siamoon.com/api/balance","GET","",200,"twbjg-1762783386581-3b765a7c902c","node","info","production","main","HIT","static","/api/balance","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 14:03:06",1762783386602,"accounting.siamoon.com/api/pnl/overhead-expenses","GET","period=month",200,"5v2st-1762783386573-6973a9b648ef","node","info","production","main","","lambda","/api/pnl/overhead-expenses","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",32,"iad1",129,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q17PZAY0CG5VDSH3226HTV","SpCk8h1W4fVL",1
"2025-11-10 14:03:06",1762783386600,"accounting.siamoon.com/api/pnl/property-person","GET","period=month",200,"bqsrm-1762783386572-840a6661d67e","node","info","production","main","","lambda","/api/pnl/property-person","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",4232,"iad1",122,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q17PWHSZS13Y7WRSAY3R2X","MtPfm09oS7bo",2
"2025-11-10 14:03:06",1762783386581,"accounting.siamoon.com/api/inbox","GET","",200,"crxj9-1762783386567-0b8e5b58324b","node","info","production","main","","lambda","/api/inbox","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",8,"iad1",121,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q17PWHSZS13Y7WRSAY3R2X","MtPfm09oS7bo",2
"2025-11-10 14:03:06",1762783386513,"bookmate-l3oppyzm8-tool2us-projects.vercel.app/api/reports/generate","POST","",200,"wsn5j-1762783386396-be991f01ed23","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/reports/generate","bookmate-l3oppyzm8-tool2us-projects.vercel.app","bookmate-l3oppyzm8-tool2us-projects.vercel.app","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",4362,"iad1",175,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q17PWHSZS13Y7WRSAY3R2X","MtPfm09oS7bo",2
"2025-11-10 14:03:05",1762783385881,"accounting.siamoon.com/api/reports/templates","GET","workspace=default",-1,"42965-1762783384711-391f4ee0f424","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/templates","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"iad1",-1,-1,"Templates GET error: [Error: 5 NOT_FOUND: ] { code: 5, details: '', metadata: [Metadata] }","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q17N7RJQC0EHK54123Q4XA","",-1
"2025-11-10 14:03:04",1762783384824,"accounting.siamoon.com/api/reports/templates","GET","workspace=default",500,"42965-1762783384711-391f4ee0f424","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/templates","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",1051,"iad1",163,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q17N7RJQC0EHK54123Q4XA","MtPfm09oS7bo",1
"2025-11-10 14:02:53",1762783373666,"accounting.siamoon.com/admin","GET","",200,"lk8mq-1762783373420-8f0a9f9781ef","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","PRERENDER","static","/admin","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 14:02:53",1762783373403,"accounting.siamoon.com/balance","GET","",200,"s4kmv-1762783373120-959bbf6dba91","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","PRERENDER","static","/balance","accounting.siamoon.com","accounting.siamoon.com","dpl_BXrXBWQtWfS7jj9YNFPSwgiaiwED",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
